공급업체,향료코드,향료명,알러젠명,INCI명,CAS번호,향료중함량,제품중함량,Leave-on라벨,Rinse-off라벨,파일명
고려에프엔에프,B74591,BODY CARE B74591,"OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract","OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract",90028-68-5,,,,,BODY CARE B74591_ALLERGY DATA.xlsx
고려에프엔에프,B74591,BODY CARE B74591,"TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract","TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract",90028-67-4,,,,,BODY CARE B74591_ALLERGY DATA.xlsx
고려에프엔에프,B74591,BODY CARE B74591,*함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,*함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,,,,,,BODY CARE B74591_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,AMYL CINNAMYL ALCOHOL,AMYL CINNAMYL ALCOHOL,101-85-9,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,"ANISYL ALCOHOL
(Anise Alcohol)","ANISYL ALCOHOL
(Anise Alcohol)",105-13-5,0.06122,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,CINNAMAL,CINNAMAL,104-55-2,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,CITRAL,CITRAL,5392-40-5,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,CITRONELLOL,CITRONELLOL,106-22-9,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,COUMARINE (Coumarin),COUMARINE (Coumarin),91-64-5,1.02041,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,d-LIMONENE (Limonene),d-LIMONENE (Limonene),5989-27-5,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,EUGENOL,EUGENOL,97-53-0,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,FARNESOL,FARNESOL,4602-84-0,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,GERANIOL,GERANIOL,106-24-1,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,"HEXYL CINNAM-ALDEHYDE
(Hexyl Cinnamal)","HEXYL CINNAM-ALDEHYDE
(Hexyl Cinnamal)",101-86-0,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,LINALOOL,LINALOOL,78-70-6,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,"LYRAL (Hydroxyisohexyl 3-
Cyclohexene Carboxaldehyde)","LYRAL (Hydroxyisohexyl 3-
Cyclohexene Carboxaldehyde)",31906-04-4,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,"LYSMERAL (Butylphenyl
Methylpropional)","LYSMERAL (Butylphenyl
Methylpropional)",80-54-6,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,"METHYL HEPTIN CARBONATE
(Methyl 2-Octynoate)","METHYL HEPTIN CARBONATE
(Methyl 2-Octynoate)",111-12-6,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,"OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract","OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract",90028-68-5,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,"TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract","TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract",90028-67-4,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B74999,BODY CARE B74999,*함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,*함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,,,,,,BODY CARE B74999_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,AMYL CINNAMYL ALCOHOL,AMYL CINNAMYL ALCOHOL,101-85-9,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,"ANISYL ALCOHOL
(Anise Alcohol)","ANISYL ALCOHOL
(Anise Alcohol)",105-13-5,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,76.54,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,CINNAMAL,CINNAMAL,104-55-2,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,CITRAL,CITRAL,5392-40-5,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,CITRONELLOL,CITRONELLOL,106-22-9,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,COUMARINE (Coumarin),COUMARINE (Coumarin),91-64-5,0.75,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,d-LIMONENE (Limonene),d-LIMONENE (Limonene),5989-27-5,0.05,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,EUGENOL,EUGENOL,97-53-0,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,FARNESOL,FARNESOL,4602-84-0,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,GERANIOL,GERANIOL,106-24-1,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,"HEXYL CINNAM-ALDEHYDE
(Hexyl Cinnamal)","HEXYL CINNAM-ALDEHYDE
(Hexyl Cinnamal)",101-86-0,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,LINALOOL,LINALOOL,78-70-6,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,"LYRAL (Hydroxyisohexyl 3-
Cyclohexene Carboxaldehyde)","LYRAL (Hydroxyisohexyl 3-
Cyclohexene Carboxaldehyde)",31906-04-4,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,"LYSMERAL (Butylphenyl
Methylpropional)","LYSMERAL (Butylphenyl
Methylpropional)",80-54-6,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,"METHYL HEPTIN CARBONATE
(Methyl 2-Octynoate)","METHYL HEPTIN CARBONATE
(Methyl 2-Octynoate)",111-12-6,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,"OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract","OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract",90028-68-5,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,"TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract","TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract",90028-67-4,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B75244,BODY CARE B75244,*함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,*함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,,,,,,BODY CARE B75244_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,AMYL CINNAMYL ALCOHOL,AMYL CINNAMYL ALCOHOL,101-85-9,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,"ANISYL ALCOHOL
(Anise Alcohol)","ANISYL ALCOHOL
(Anise Alcohol)",105-13-5,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,CINNAMAL,CINNAMAL,104-55-2,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,CITRAL,CITRAL,5392-40-5,0.0031,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,CITRONELLOL,CITRONELLOL,106-22-9,3.252,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,COUMARINE (Coumarin),COUMARINE (Coumarin),91-64-5,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,d-LIMONENE (Limonene),d-LIMONENE (Limonene),5989-27-5,0.0216,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,EUGENOL,EUGENOL,97-53-0,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,FARNESOL,FARNESOL,4602-84-0,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,GERANIOL,GERANIOL,106-24-1,1.4181,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,"HEXYL CINNAM-ALDEHYDE
(Hexyl Cinnamal)","HEXYL CINNAM-ALDEHYDE
(Hexyl Cinnamal)",101-86-0,0.875,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,LINALOOL,LINALOOL,78-70-6,2.4068,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,"LYRAL (Hydroxyisohexyl 3-
Cyclohexene Carboxaldehyde)","LYRAL (Hydroxyisohexyl 3-
Cyclohexene Carboxaldehyde)",31906-04-4,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,"LYSMERAL (Butylphenyl
Methylpropional)","LYSMERAL (Butylphenyl
Methylpropional)",80-54-6,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,"METHYL HEPTIN CARBONATE
(Methyl 2-Octynoate)","METHYL HEPTIN CARBONATE
(Methyl 2-Octynoate)",111-12-6,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,"OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract","OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract",90028-68-5,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,"TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract","TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract",90028-67-4,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77016,BODY CARE B77016,*함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,*함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,,,,,,BODY CARE B77016_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,0.0007,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,AMYL CINNAMYL ALCOHOL,AMYL CINNAMYL ALCOHOL,101-85-9,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,"ANISYL ALCOHOL
(Anise Alcohol)","ANISYL ALCOHOL
(Anise Alcohol)",105-13-5,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,0.0007,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,CINNAMAL,CINNAMAL,104-55-2,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,CITRAL,CITRAL,5392-40-5,0.0933,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,CITRONELLOL,CITRONELLOL,106-22-9,0.082,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,COUMARINE (Coumarin),COUMARINE (Coumarin),91-64-5,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,d-LIMONENE (Limonene),d-LIMONENE (Limonene),5989-27-5,5.9259,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,EUGENOL,EUGENOL,97-53-0,0.3066,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,FARNESOL,FARNESOL,4602-84-0,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,GERANIOL,GERANIOL,106-24-1,0.0959,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,"HEXYL CINNAM-ALDEHYDE
(Hexyl Cinnamal)","HEXYL CINNAM-ALDEHYDE
(Hexyl Cinnamal)",101-86-0,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,LINALOOL,LINALOOL,78-70-6,3.8769,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,"LYRAL (Hydroxyisohexyl 3-
Cyclohexene Carboxaldehyde)","LYRAL (Hydroxyisohexyl 3-
Cyclohexene Carboxaldehyde)",31906-04-4,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,"LYSMERAL (Butylphenyl
Methylpropional)","LYSMERAL (Butylphenyl
Methylpropional)",80-54-6,0.6,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,"METHYL HEPTIN CARBONATE
(Methyl 2-Octynoate)","METHYL HEPTIN CARBONATE
(Methyl 2-Octynoate)",111-12-6,0.004,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,"OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract","OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract",90028-68-5,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77017,BODY CARE B77017,"TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract","TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract",90028-67-4,,,,,BODY CARE B77017_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,AMYL CINNAMYL ALCOHOL,AMYL CINNAMYL ALCOHOL,101-85-9,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,"ANISYL ALCOHOL
(Anise Alcohol)","ANISYL ALCOHOL
(Anise Alcohol)",105-13-5,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,CINNAMAL,CINNAMAL,104-55-2,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,CITRAL,CITRAL,5392-40-5,0.0147,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,CITRONELLOL,CITRONELLOL,106-22-9,0.0328,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,COUMARINE (Coumarin),COUMARINE (Coumarin),91-64-5,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,d-LIMONENE (Limonene),d-LIMONENE (Limonene),5989-27-5,2.1465,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,EUGENOL,EUGENOL,97-53-0,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,FARNESOL,FARNESOL,4602-84-0,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,GERANIOL,GERANIOL,106-24-1,1.6744,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,"HEXYL CINNAM-ALDEHYDE
(Hexyl Cinnamal)","HEXYL CINNAM-ALDEHYDE
(Hexyl Cinnamal)",101-86-0,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,LINALOOL,LINALOOL,78-70-6,0.8182,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,"LYRAL (Hydroxyisohexyl 3-
Cyclohexene Carboxaldehyde)","LYRAL (Hydroxyisohexyl 3-
Cyclohexene Carboxaldehyde)",31906-04-4,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,"LYSMERAL (Butylphenyl
Methylpropional)","LYSMERAL (Butylphenyl
Methylpropional)",80-54-6,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,"METHYL HEPTIN CARBONATE
(Methyl 2-Octynoate)","METHYL HEPTIN CARBONATE
(Methyl 2-Octynoate)",111-12-6,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,"OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract","OAK MOSS EXTRACT (Evernia
Prunastri (Oakmoss) Extract",90028-68-5,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,"TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract","TREEMOSS EXTRACT (Evernia
Furfuracea (Treemoss) Extract",90028-67-4,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B77646,BODY CARE B77646,*함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,*함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,,,,,,BODY CARE B77646_ALLERGY DATA.xlsx
고려에프엔에프,B79304,BODY CARE B79304,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,0.0085,,,,BODY CARE B79304_ALLERGY DATA.xlsx
고려에프엔에프,B79304,BODY CARE B79304,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,BODY CARE B79304_ALLERGY DATA.xlsx
고려에프엔에프,B79304,BODY CARE B79304,AMYL CINNAMYL ALCOHOL,AMYL CINNAMYL ALCOHOL,101-85-9,,,,,BODY CARE B79304_ALLERGY DATA.xlsx
고려에프엔에프,B79304,BODY CARE B79304,"ANISYL ALCOHOL
(Anise Alcohol)","ANISYL ALCOHOL
(Anise Alcohol)",105-13-5,,,,,BODY CARE B79304_ALLERGY DATA.xlsx
고려에프엔에프,B79304,BODY CARE B79304,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,BODY CARE B79304_ALLERGY DATA.xlsx
